rowid,pl_name,hostname,pl_letter,hd_name,hip_name,tic_id,gaia_id,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_cmasse,pl_cmasseerr1,pl_cmasseerr2,pl_cmasselim,pl_cmassj,pl_cmassjerr1,pl_cmassjerr2,pl_cmassjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tsystemref,ttv_flag,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,st_radv,st_radverr1,st_radverr2,st_radvlim,sy_refname,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_pm,sy_pmerr1,sy_pmerr2,sy_pmra,sy_pmraerr1,sy_pmraerr2,sy_pmdec,sy_pmdecerr1,sy_pmdecerr2,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_umag,sy_umagerr1,sy_umagerr2,sy_gmag,sy_gmagerr1,sy_gmagerr2,sy_rmag,sy_rmagerr1,sy_rmagerr2,sy_imag,sy_imagerr1,sy_imagerr2,sy_zmag,sy_zmagerr1,sy_zmagerr2,sy_w1mag,sy_w1magerr1,sy_w1magerr2,sy_w2mag,sy_w2magerr1,sy_w2magerr2,sy_w3mag,sy_w3magerr1,sy_w3magerr2,sy_w4mag,sy_w4magerr1,sy_w4magerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_icmag,sy_icmagerr1,sy_icmagerr2,sy_tmag,sy_tmagerr1,sy_tmagerr2,sy_kepmag,sy_kepmagerr1,sy_kepmagerr2,rowupdate,pl_pubdate,releasedate,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec
4581,K2-356 b,K2-356,b,,,TIC 20536788,Gaia DR2 651370037123678080,1,1,1,0,0,Transit,2021,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,2022-01,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,21.0267366,0.0036912,-0.0038993,0,0.1599,0.0178,-0.0306,0,2.29,0.15,-0.12,0,0.204,0.013,-0.011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624,0,-37,0,,,,,2458256.041,0.004516,-0.004589,0,BJD,0,0.36,0.3,-0.25,0,,,,,,,,,40.15,4.07,-7.66,0,0.0244,0.0013,-0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,,5568,178,-150,0,0.86,0.03,-0.03,0,0.9,0.05,-0.06,0,-0.11,0.15,-0.17,0,[Fe/H],,,,,4.52,0.03,-0.04,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h33m17.26s,128.3219134,+13d39m40.95s,13.6613758,28.65234,211.64492,-4.96509,127.21486,24.819961,0.0354535,-0.0354535,11.5279,0.0486824,-0.0486824,-21.9804,0.030835,-0.030835,355.54,3.793,-3.714,2.78398,0.0294675,-0.0294675,14.052,0.039,-0.039,13.268,0.08,-0.08,11.957,0.023,-0.023,11.588,0.022,-0.022,11.508,0.02,-0.02,15.3195,0.0045893,-0.0045893,14.9177,0.0127945,-0.0127945,14.5468,0.0102072,-0.0102072,14.5015,0.0107579,-0.0107579,13.1652,0.0045114,-0.0045114,11.497,0.023,-0.023,11.538,0.024,-0.024,11.158,0.244,-0.244,8.623,,,13.148,0.000235,-0.000235,,,,12.6649,0.0075,-0.0075,13.438,,,20/09/2021,2022-01,20/09/2021,0,0,0,0,0,0
4582,K2-357 b,K2-357,b,,,TIC 293459761,Gaia DR2 610181468257262464,1,1,1,0,0,Transit,2021,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,2022-01,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,16.3488637,0.0013811,-0.0014022,0,0.145,0.0136,-0.0235,0,3.72,0.23,-0.21,0,0.332,0.021,-0.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735,8,-39,0,,,,,2458255.116,0.001797,-0.001741,0,BJD,0,0.35,0.28,-0.24,0,,,,,,,,,31.62,1.98,-5.24,0,0.034,0.0013,-0.0008,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,,5794,210,-169,0,1,0.05,-0.05,0,0.98,0.07,-0.07,0,-0.02,0.14,-0.16,0,[Fe/H],,,,,4.43,0.04,-0.04,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h47m45.28s,131.9386628,+16d19m44.09s,16.3289144,32.90877,210.36881,-1.49011,129.91074,9.2716104,0.0482948,-0.0482948,-8.58292,0.0504084,-0.0504084,-3.5066,0.0329024,-0.0329024,517.687,9.232,-8.92,1.90308,0.0336054,-0.0336054,14.367,0.058,-0.058,13.748,0.126,-0.126,12.366,0.023,-0.023,11.995,0.021,-0.021,11.952,0.026,-0.026,15.8132,0.0066951,-0.0066951,14.3194,0.0035716,-0.0035716,13.5575,0.0021095,-0.0021095,13.4147,0.0020123,-0.0020123,13.7023,0.0067926,-0.0067926,11.908,0.024,-0.024,11.966,0.023,-0.023,12.284,0.453,-0.453,8.972,,,13.4792,0.000218,-0.000218,,,,13.0172,0.0063,-0.0063,13.459,,,20/09/2021,2022-01,20/09/2021,0,0,0,0,0,0
4583,K2-358 b,K2-358,b,,,TIC 197241396,Gaia DR2 660400738439361280,1,1,1,0,0,Transit,2021,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,2022-01,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,11.2510285,0.0018188,-0.0017892,0,0.0863,0.0079,-0.0159,0,2.68,0.17,-0.14,0,0.239,0.015,-0.012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888,0,-47,0,,,,,2458259.009,0.003163,-0.002924,0,BJD,0,0.35,0.3,-0.24,0,,,,,,,,,20.61,1.41,-3.89,0,0.0269,0.0012,-0.0007,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>,,5650,193,-152,0,0.91,0.04,-0.04,0,0.93,0.06,-0.06,0,-0.07,0.15,-0.16,0,[Fe/H],,,,,4.49,0.03,-0.04,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h55m13.95s,133.8081054,+18d56m59.01s,18.9497263,35.51836,208.19438,1.515,130.91641,24.1567555,0.043912,-0.043912,-21.0139,0.0474359,-0.0474359,-11.9149,0.0304462,-0.0304462,480.307,6.8425,-6.8425,2.05332,0.029435,-0.029435,14.48,0.051,-0.051,13.699,0.137,-0.137,12.422,0.022,-0.022,12.051,0.027,-0.027,11.989,0.021,-0.021,15.7893,0.0051649,-0.0051649,14.403,0.0039685,-0.0039685,13.6509,0.0042777,-0.0042777,13.6406,0.0039378,-0.0039378,13.4801,0.0047845,-0.0047845,11.946,0.022,-0.022,12.018,0.023,-0.023,11.65,,,8.633,,,13.5733,0.000172,-0.000172,,,,13.0892,0.0063,-0.0063,13.587,,,20/09/2021,2022-01,20/09/2021,0,0,0,0,0,0
4584,K2-36 b,K2-36,b,,,TIC 363445121,Gaia DR2 3811989156889528320,1,1,2,0,0,Transit,2016,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,2016-08,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=DAMASSO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...624A..38D/abstract target=ref>Damasso et al. 2019</a>,1.422614,0.000038,-0.000038,0,0.0223,0.0004,-0.0004,0,1.43,0.08,-0.08,0,0.128,0.007,-0.007,0,3.9,1.1,-1.1,0,0.01227,0.00346,-0.00346,0,,,,,,,,,,,,,,,,,3.9,1.1,-1.1,0,0.01227,0.00346,-0.00346,0,Mass,7.2,2.5,-2.1,0,0,,,0,529,23,-23,0,1224,13,-13,0,84.45,0.78,-0.48,0,2456810.892,0.0013,-0.0013,0,BJD,0,0.66,0.06,-0.09,0,,,,,1.23768,0.1104,-0.0816,0,6.63,0.11,-0.11,0,0.01828,0.00072,-0.00099,0,,,,,,,,,,,,,2.6,0.7,-0.7,0,,,,,,,,,<a refstr=DAMASSO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...624A..38D/abstract target=ref>Damasso et al. 2019</a>,,4916,35,-37,0,0.72,0.01,-0.01,0,0.79,0.01,-0.01,0,-0.09,0.06,-0.04,0,[Fe/H],-0.57,0.01,-0.01,0,4.62,0.01,0,0,1.4,0.4,-0.5,0,2.99,0.06,-0.06,0,2,,,1,16.9,0.2,-0.2,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h17m47.76s,169.4490102,+03d51m59.41s,3.8665038,57.73789,254.97594,-0.61901,168.78339,33.2746722,0.0653546,-0.0653546,-20.5207,0.0758135,-0.0758135,26.1936,0.058009,-0.058009,109.749,0.615,-0.609,9.08318,0.0504275,-0.0504275,12.569,0.493,-0.493,11.726,0.037,-0.037,10.034,0.022,-0.022,9.549,0.022,-0.022,9.454001,0.025,-0.025,,,,,,,,,,,,,,,,9.402,0.023,-0.023,9.45,0.02,-0.02,9.351,0.041,-0.041,8.84,0.492,-0.492,11.527,0.000904,-0.000904,,,,10.9128,0.0062,-0.0062,11.531,,,09/08/2019,2019-04,15/08/2019,1,0,0,0,0,0
4592,K2-36 c,K2-36,c,,,TIC 363445121,Gaia DR2 3811989156889528320,1,1,2,0,0,Transit,2016,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,2016-08,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,1,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=DUCK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..136D/abstract target=ref>Duck et al. 2021</a>,5.3410507,0.0000257,-0.0000257,0,,,,,3.12,0.22,-0.21,0,0.278,0.02,-0.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456812.839,0.00119,-0.00119,0,BJD-TDB,0,0.9345,0.0039,-0.0036,0,0.1545,0.0026,-0.0026,0,,,,,15.32,0.49,-0.57,0,0.0393,0.00033,-0.00031,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=DUCK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..136D/abstract target=ref>Duck et al. 2021</a>,,4953,71,-71,0,0.73,0.05,-0.05,0,0.81,0.02,-0.02,0,,,,,,,,,,4.6,0.02,-0.02,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h17m47.76s,169.4490102,+03d51m59.41s,3.8665038,57.73789,254.97594,-0.61901,168.78339,33.2746722,0.0653546,-0.0653546,-20.5207,0.0758135,-0.0758135,26.1936,0.058009,-0.058009,109.749,0.615,-0.609,9.08318,0.0504275,-0.0504275,12.569,0.493,-0.493,11.726,0.037,-0.037,10.034,0.022,-0.022,9.549,0.022,-0.022,9.454001,0.025,-0.025,,,,,,,,,,,,,,,,9.402,0.023,-0.023,9.45,0.02,-0.02,9.351,0.041,-0.041,8.84,0.492,-0.492,11.527,0.000904,-0.000904,,,,10.9128,0.0062,-0.0062,11.531,,,23/08/2022,2021-10,23/08/2022,1,0,0,0,0,0
4600,K2-365 b,K2-365,b,,,TIC 220604190,Gaia DR2 6246622017519183616,1,1,1,0,0,Transit,2022,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,23.448172,0.000766,-0.000996,0,,,,,2.906,0.195,-0.176,0,0.259,0.017,-0.016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456898.833,0.0019,-0.0013,0,JD,0,0.328,0.197,-0.215,0,,,,,,,,,30.65,1.48,-2.96,0,0.0253,0.001,0,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5561,138,-138,0,1.05,0.07,-0.06,0,0.82,0.37,-0.25,0,-0.021,0.235,-0.235,0,[Fe/H],,,,,4.31,0.15,-0.15,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h55m16.73s,238.8197061,-21d01m37.09s,-21.0269691,24.44846,350.41528,-0.66151,241.0995,23.5162843,0.0631993,-0.0631993,-11.0326,0.0903513,-0.0903513,-20.7677,0.0530806,-0.0530806,187.222,1.492,-1.47,5.31289,0.0419384,-0.0419384,12.672,0.283,-0.283,11.372,0.036,-0.036,10.109,0.026,-0.026,9.724,0.026,-0.026,9.623,0.023,-0.023,,,,,,,,,,,,,,,,9.559,0.024,-0.024,9.553001,0.021,-0.021,9.423,0.046,-0.046,8.725,0.448,-0.448,11.5285,0.000501,-0.000501,,,,10.9591,0.006,-0.006,11.526,,,16/03/2022,2022-03,16/03/2022,0,0,0,0,0,0
4604,K2-366 b,K2-366,b,,,TIC 49512708,Gaia DR2 6245607576304205952,1,1,1,0,0,Transit,2022,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,15.937039,0.000796,-0.001144,0,,,,,2.359,0.187,-0.167,0,0.21,0.017,-0.015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456906.435,0.0028,-0.0032,0,JD,0,0.718,0.073,-0.093,0,,,,,,,,,27.63,3.08,-3.23,0,0.0228,0.001,-0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,5601,138,-138,0,0.94,0.07,-0.06,0,0.82,0.37,-0.26,0,-0.216,0.235,-0.235,0,[Fe/H],,,,,4.41,0.15,-0.15,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h14m43.22s,243.6800912,-19d20m48.78s,-19.3468837,22.29893,355.16562,1.85999,245.25595,67.3063882,0.1019015,-0.1019015,-3.95309,0.123449,-0.123449,-67.1902,0.101819,-0.101819,185.947,5.318,-5.035,5.35665,0.148395,-0.148395,13.324,0.011,-0.011,12.636,0.069,-0.069,10.488,0.027,-0.027,9.979,0.023,-0.023,9.875,0.023,-0.023,,,,,,,,,,,,,,,,9.76,0.022,-0.022,9.783,0.019,-0.019,9.606,0.052,-0.052,8.212,,,12.1351,0.00036,-0.00036,,,,11.4955,0.0061,-0.0061,12.129,,,16/03/2022,2022-03,16/03/2022,0,0,0,0,0,0
4605,K2-367 b,K2-367,b,,,TIC 12821302,Gaia DR2 2601048588348190976,1,1,1,0,0,Transit,2022,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,20.645099,0.000995,-0.001375,0,,,,,2.413,0.225,-0.196,0,0.215,0.02,-0.017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456997.394,0.002,-0.0014,0,JD,0,0.83,0.052,-0.063,0,,,,,,,,,45.05,6.05,-6.59,0,0.0353,0.002,-0.002,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,4348,128,-128,0,0.62,0.04,-0.05,0,0.76,0.23,-0.35,0,-0.351,0.235,-0.235,0,[Fe/H],,,,,4.73,0.15,-0.15,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h31m26.12s,337.8588454,-13d15m52.04s,-13.2644554,-54.50874,48.86201,-3.70355,334.61314,43.2579663,0.0584929,-0.0584929,-13.9726,0.110051,-0.110051,40.9392,0.0490833,-0.0490833,176.965,0.946,-0.936,5.6221,0.0298179,-0.0298179,14.965,0.055,-0.055,13.794,0.16,-0.16,11.666,0.023,-0.023,11.087,0.024,-0.024,10.957,0.023,-0.023,,,,,,,,,,,,,,,,10.873,0.024,-0.024,10.933,0.021,-0.021,10.994,0.12,-0.12,8.916,,,13.3983,0.000497,-0.000497,,,,12.6884,0.0061,-0.0061,13.418,,,16/03/2022,2022-03,16/03/2022,0,0,0,0,0,0
4609,K2-368 b,K2-368,b,,,TIC 38136597,Gaia DR2 2613924969021549440,1,1,3,0,0,Transit,2022,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,5.025598,0.000287,-0.000342,0,,,,,1.332,0.107,-0.1,0,0.119,0.01,-0.009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456978.767,0.0025,-0.0027,0,JD,0,0.272,0.209,-0.188,0,,,,,,,,,16.2,0.88,-1.3,0,0.0184,0.001,-0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,4663,138,-138,0,0.66,0.05,-0.04,0,0.75,0.33,-0.23,0,-0.25,0.235,-0.235,0,[Fe/H],,,,,4.67,0.15,-0.15,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h10m32.58s,332.6357627,-11d09m58.02s,-11.1661157,-49.02284,47.88612,0.09746,330.60911,25.4815399,0.0419243,-0.0419243,18.9566,0.0423862,-0.0423862,17.0281,0.0413448,-0.0413448,206.608,1.273,-1.258,4.81138,0.0294287,-0.0294287,14.488,0.046,-0.046,13.581,0.126,-0.126,11.613,0.024,-0.024,11.103,0.022,-0.022,11.042,0.021,-0.021,,,,,,,,,,,,,,,,10.99,0.023,-0.023,11.03,0.021,-0.021,10.935,0.147,-0.147,8.173,,,13.2207,0.000455,-0.000455,,,,12.5832,0.0075,-0.0075,13.213,,,16/03/2022,2022-03,16/03/2022,1,0,0,0,0,0
4611,K2-368 c,K2-368,c,,,TIC 38136597,Gaia DR2 2613924969021549440,1,1,3,0,0,Transit,2022,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,2022-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,9.660186,0.001164,-0.001169,0,,,,,1.361,0.114,-0.106,0,0.121,0.01,-0.009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456977.872,0.0037,-0.0052,0,JD,0,0.306,0.219,-0.207,0,,,,,,,,,25.98,1.87,-2.35,0,0.0188,0.001,-0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,4663,138,-138,0,0.66,0.05,-0.04,0,0.75,0.33,-0.23,0,-0.25,0.235,-0.235,0,[Fe/H],,,,,4.67,0.15,-0.15,0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h10m32.58s,332.6357627,-11d09m58.02s,-11.1661157,-49.02284,47.88612,0.09746,330.60911,25.4815399,0.0419243,-0.0419243,18.9566,0.0423862,-0.0423862,17.0281,0.0413448,-0.0413448,206.608,1.273,-1.258,4.81138,0.0294287,-0.0294287,14.488,0.046,-0.046,13.581,0.126,-0.126,11.613,0.024,-0.024,11.103,0.022,-0.022,11.042,0.021,-0.021,,,,,,,,,,,,,,,,10.99,0.023,-0.023,11.03,0.021,-0.021,10.935,0.147,-0.147,8.173,,,13.2207,0.000455,-0.000455,,,,12.5832,0.0075,-0.0075,13.213,,,16/03/2022,2022-03,16/03/2022,1,0,0,0,0,0
